order_id,date,region,product_category,product_name,quantity,unit_price,revenue,customer_id
383,2023-03-18,Northeast,Electronics,Monitor,5,843.32,4216.6,C336
384,2023-03-11,Southeast,Electronics,Phone,17,458.73,7798.41,C161
385,2024-09-24,Southwest,Sports,Bike,1,11.58,11.58,C664
386,2024-02-26,Northeast,Electronics,Keyboard,9,538.05,4842.45,C393
387,2023-01-18,Southwest,Sports,Yoga Mat,4,918.45,3673.8,C636
388,2023-06-02,Southeast,Clothing,Hat,17,256.15,4354.55,C462
389,2023-10-01,West,Electronics,Tablet,13,461.7,6002.1,C349
390,2024-12-14,Southeast,Home,Lamp,2,98.03,196.06,C488
391,2024-01-22,Southwest,Sports,Basketball,1,704.32,704.32,C184
392,2024-05-26,West,Home,Toaster,4,895.31,3581.24,C143
393,2023-08-24,Southeast,Food,Olive Oil,9,51.33,461.97,C176
394,2024-12-01,Midwest,Food,Chocolate,2,183.46,366.92,C970
395,2023-11-19,Northeast,Clothing,Hat,5,753.49,3767.45,C829
396,2024-02-12,Northeast,Home,Pillow,19,244.27,4641.13,C954
397,2024-02-03,Southwest,Home,Blender,5,791.54,3957.7,C805
398,2023-03-22,Southwest,Home,Lamp,4,439.9,1759.6,C958
399,2023-03-19,Midwest,Food,Chocolate,20,399.72,7994.4,C892
400,2023-12-01,Northeast,Home,Blender,16,232.0,3712.0,C666
401,2024-01-20,West,Clothing,Hat,13,90.26,1173.38,C733
402,2023-10-30,Southeast,Electronics,Laptop,9,158.45,1426.05,C828
403,2024-10-11,Southeast,Sports,Dumbbells,12,111.02,1332.24,C105
404,2023-11-12,West,Home,Rug,4,136.84,547.36,C291
405,2024-03-17,West,Food,Chocolate,17,411.0,6987.0,C126
406,2023-04-02,Midwest,Food,Coffee,20,600.05,12001.0,C432
407,2024-01-30,Northeast,Home,Blender,13,780.27,10143.51,C842
408,2024-07-26,Southeast,Food,Chocolate,6,686.88,4121.28,C273
409,2023-05-23,Midwest,Home,Rug,16,150.2,2403.2,C271
410,2024-03-21,Midwest,Sports,Dumbbells,16,783.75,12540.0,C469
411,2023-09-15,Southeast,Sports,Helmet,20,199.57,3991.4,C209
412,2023-05-19,Midwest,Electronics,Monitor,11,842.4,9266.4,C489
413,2023-12-04,West,Home,Blender,20,140.44,2808.8,C428
414,2024-09-09,Southeast,Sports,Dumbbells,6,964.74,5788.44,C426
415,2023-10-26,West,Food,Granola,11,379.17,4170.87,C936
416,2024-02-07,Midwest,Electronics,Keyboard,7,594.26,4159.82,C658
417,2023-07-04,Southwest,Electronics,Monitor,7,441.26,3088.82,C398
418,2024-12-10,Northeast,Sports,Bike,5,635.16,3175.8,C347
419,2023-09-16,Southeast,Sports,Bike,3,451.82,1355.46,C712
420,2024-05-05,Southwest,Sports,Helmet,17,923.87,15705.79,C990
421,2024-12-09,West,Food,Coffee,12,703.12,8437.44,C931
422,2024-07-03,Southwest,Electronics,Laptop,8,659.31,5274.48,C463
423,2023-06-20,Southwest,Electronics,Keyboard,13,966.97,12570.61,C439
424,2024-03-16,Northeast,Electronics,Laptop,9,225.89,2033.01,C864
425,2024-06-15,Southwest,Food,Chocolate,8,448.55,3588.4,C500
426,2024-04-19,Southwest,Food,Granola,12,997.7,11972.4,C594
427,2023-04-18,Midwest,Sports,Basketball,4,832.15,3328.6,C847
428,2023-05-26,Midwest,Home,Rug,15,785.34,11780.1,C633
429,2024-05-09,Midwest,Sports,Basketball,15,723.38,10850.7,C563
430,2023-11-23,Northeast,Home,Lamp,4,27.47,109.88,C451
431,2024-10-25,Northeast,Clothing,Jacket,17,178.58,3035.86,C263
432,2023-12-05,Southwest,Sports,Bike,8,798.76,6390.08,C744
433,2023-07-08,Southeast,Sports,Bike,1,738.69,738.69,C302
434,2024-04-05,Southwest,Sports,Bike,1,706.2,706.2,C310
435,2023-10-13,Northeast,Food,Coffee,18,191.02,3438.36,C433
436,2023-07-21,West,Electronics,Tablet,16,530.07,8481.12,C754
437,2023-11-17,Southwest,Sports,Helmet,13,589.06,7657.78,C456
438,2023-12-27,West,Food,Granola,10,919.08,9190.8,C704
439,2023-03-28,Southeast,Home,Lamp,8,308.85,2470.8,C287
440,2024-01-18,Southeast,Food,Olive Oil,14,598.44,8378.16,C688
441,2024-01-28,West,Clothing,Sneakers,18,694.96,12509.28,C760
442,2023-06-27,Southwest,Clothing,Sneakers,10,144.59,1445.9,C422
443,2024-04-06,Southwest,Electronics,Tablet,1,487.18,487.18,C299
444,2024-01-29,Southwest,Food,Olive Oil,14,686.27,9607.78,C525
445,2024-12-28,West,Sports,Yoga Mat,3,567.57,1702.71,C914
446,2023-08-14,Midwest,Electronics,Tablet,8,539.92,4319.36,C272
447,2024-04-13,Southwest,Sports,Helmet,17,117.64,1999.88,C216
448,2023-10-02,Southwest,Home,Toaster,2,761.2,1522.4,C551
449,2024-07-13,Southeast,Sports,Basketball,8,301.22,2409.76,C133
450,2024-04-05,Midwest,Home,Lamp,15,865.96,12989.4,C220
451,2023-08-31,Southeast,Food,Pasta,20,634.6,12692.0,C269
452,2024-09-22,Southeast,Clothing,Jacket,2,572.22,1144.44,C645
453,2023-10-15,Southwest,Food,Granola,11,979.1,10770.1,C399
454,2023-10-24,Southwest,Home,Toaster,4,139.91,559.64,C868
455,2024-02-26,Northeast,Home,Pillow,5,253.43,1267.15,C828
456,2023-11-26,Southeast,Sports,Bike,5,579.53,2897.65,C375
457,2024-10-04,West,Sports,Bike,3,635.45,1906.35,C887
458,2023-04-06,West,Food,Pasta,12,457.42,5489.04,C599
459,2023-12-02,Southwest,Electronics,Laptop,15,636.66,9549.9,C814
460,2024-01-02,Northeast,Food,Olive Oil,7,968.28,6777.96,C944
461,2023-08-05,West,Home,Rug,10,341.06,3410.6,C691
462,2023-05-14,Southwest,Sports,Dumbbells,2,50.71,101.42,C741
463,2024-04-15,Northeast,Electronics,Phone,15,459.23,6888.45,C538
464,2023-07-27,Southeast,Home,Pillow,9,97.87,880.83,C469
465,2023-09-14,Northeast,Home,Pillow,2,399.36,798.72,C412
466,2024-12-17,Southeast,Sports,Basketball,4,6.08,24.32,C588
467,2023-03-21,Southeast,Food,Granola,17,681.58,11586.86,C109
468,2023-01-09,Midwest,Electronics,Monitor,5,480.31,2401.55,C334
469,2024-01-28,Northeast,Electronics,Laptop,11,370.72,4077.92,C406
470,2023-05-21,West,Clothing,Jacket,3,532.85,1598.55,C108
471,2024-09-16,Southeast,Sports,Dumbbells,7,629.93,4409.51,C255
472,2024-02-26,Southwest,Sports,Yoga Mat,3,897.1,2691.3,C243
473,2023-05-07,Southwest,Sports,Dumbbells,14,317.93,4451.02,C243
474,2023-09-11,Midwest,Electronics,Phone,18,602.99,10853.82,C838
475,2024-09-14,Midwest,Electronics,Tablet,7,520.16,3641.12,C621
476,2023-07-13,West,Home,Lamp,8,497.41,3979.28,C215
477,2023-09-04,West,Food,Coffee,17,889.27,15117.59,C112
478,2024-01-05,Midwest,Clothing,Sneakers,19,423.76,8051.44,C659
479,2024-11-30,Southeast,Sports,Basketball,1,589.42,589.42,C114
480,2023-09-26,Southeast,Electronics,Laptop,13,509.07,6617.91,C743
481,2024-12-30,Southwest,Sports,Bike,13,87.01,1131.13,C649
482,2024-07-04,Southwest,Clothing,Jeans,3,313.35,940.05,C623
483,2023-07-28,Southeast,Food,Pasta,13,588.5,7650.5,C881
484,2024-10-27,Northeast,Home,Blender,8,62.62,500.96,C188
485,2024-03-20,Northeast,Sports,Helmet,20,59.75,1195.0,C782
486,2024-11-04,Southeast,Electronics,Laptop,5,702.99,3514.95,C267
487,2024-05-23,Midwest,Food,Chocolate,9,171.13,1540.17,C229
488,2023-10-03,Northeast,Electronics,Tablet,14,275.62,3858.68,C165
489,2023-09-27,Southwest,Electronics,Monitor,15,513.22,7698.3,C156
490,2024-05-26,Southwest,Clothing,Jeans,6,258.84,1553.04,C205
491,2024-08-10,Northeast,Clothing,Hat,1,48.82,48.82,C983
492,2023-01-13,Southeast,Electronics,Monitor,12,386.06,4632.72,C253
493,2023-07-03,Northeast,Food,Olive Oil,8,325.19,2601.52,C526
494,2023-11-24,Midwest,Electronics,Keyboard,12,123.8,1485.6,C789
495,2023-02-23,Southeast,Clothing,Hat,2,954.3,1908.6,C170
496,2024-04-21,Midwest,Home,Rug,3,555.32,1665.96,C108
497,2024-01-13,Southeast,Home,Toaster,10,740.87,7408.7,C348
498,2024-04-20,Midwest,Food,Olive Oil,7,733.79,5136.53,C659
499,2023-09-09,Southeast,Electronics,Monitor,1,236.83,236.83,C454
500,2024-10-13,Northeast,Home,Lamp,13,849.75,11046.75,C844
501,2023-11-11,Northeast,Clothing,Hat,8,422.71,3381.68,C161
502,2023-05-26,Midwest,Electronics,Laptop,8,897.79,7182.32,C632
503,2024-02-27,Midwest,Sports,Basketball,19,100.1,1901.9,C236
504,2024-10-14,West,Electronics,Keyboard,19,66.97,1272.43,C778
505,2023-05-14,Southeast,Home,Rug,11,926.4,10190.4,C502
506,2024-12-18,Midwest,Home,Blender,9,237.44,2136.96,C307
507,2023-05-20,Southwest,Electronics,Phone,4,168.55,674.2,C577
508,2023-11-18,West,Electronics,Keyboard,12,964.8,11577.6,C312
509,2024-04-07,Midwest,Sports,Dumbbells,4,94.97,379.88,C926
510,2024-12-03,Midwest,Food,Coffee,7,836.74,5857.18,C435
511,2023-06-01,Northeast,Clothing,Jeans,13,515.89,6706.57,C793
512,2023-11-03,Midwest,Clothing,T-Shirt,13,855.32,11119.16,C669
513,2024-07-17,Southeast,Electronics,Monitor,4,804.87,3219.48,C243
514,2023-05-05,Northeast,Electronics,Phone,5,202.14,1010.7,C510
515,2024-01-17,Northeast,Food,Chocolate,9,917.83,8260.47,C176
516,2023-01-23,Northeast,Clothing,Sneakers,5,96.52,482.6,C967
517,2023-12-06,Northeast,Electronics,Monitor,2,172.15,344.3,C687
518,2024-03-19,West,Sports,Basketball,13,684.79,8902.27,C276
519,2023-12-29,Southeast,Clothing,Jeans,9,448.78,4039.02,C252
520,2023-02-05,Southwest,Food,Chocolate,8,649.04,5192.32,C610
521,2024-02-26,Southwest,Sports,Basketball,3,283.37,850.11,C240
522,2024-03-05,Southeast,Food,Granola,18,795.86,14325.48,C491
523,2024-12-31,Midwest,Sports,Helmet,16,347.31,5556.96,C679
524,2024-05-29,Midwest,Sports,Dumbbells,6,30.93,185.58,C711
525,2023-08-13,Northeast,Home,Lamp,16,531.78,8508.48,C885
526,2024-08-21,Southeast,Clothing,T-Shirt,8,658.57,5268.56,C372
527,2024-06-30,Northeast,Clothing,Hat,13,358.03,4654.39,C959
528,2023-06-27,Southeast,Clothing,Hat,11,807.17,8878.87,C814
529,2024-01-03,Southwest,Electronics,Tablet,19,565.78,10749.82,C676
530,2023-07-12,West,Food,Pasta,6,492.98,2957.88,C192
531,2023-02-27,Southeast,Food,Granola,1,528.81,528.81,C100
532,2023-12-06,Southwest,Clothing,Jacket,11,718.35,7901.85,C921
533,2023-11-28,Northeast,Electronics,Phone,19,706.17,13417.23,C245
534,2023-04-24,Southwest,Home,Lamp,12,706.01,8472.12,C778
535,2024-02-10,Southwest,Electronics,Tablet,10,325.99,3259.9,C261
536,2024-03-23,West,Home,Pillow,18,695.09,12511.62,C728
537,2024-01-01,Southeast,Food,Granola,13,310.29,4033.77,C805
538,2023-10-29,Southeast,Clothing,T-Shirt,19,394.64,7498.16,C889
539,2024-08-04,Northeast,Clothing,Hat,11,921.42,10135.62,C726
540,2023-08-15,Southwest,Electronics,Monitor,5,334.51,1672.55,C179
541,2023-09-01,Midwest,Home,Pillow,3,822.55,2467.65,C786
542,2024-10-16,Midwest,Sports,Basketball,9,213.63,1922.67,C809
543,2023-03-11,Midwest,Home,Lamp,1,52.91,52.91,C548
544,2024-03-05,Southeast,Sports,Bike,13,354.47,4608.11,C484
545,2023-04-14,West,Food,Granola,6,454.03,2724.18,C918
546,2023-02-04,Midwest,Electronics,Tablet,9,951.89,8567.01,C175
547,2023-12-17,Southeast,Sports,Yoga Mat,3,549.31,1647.93,C195
548,2023-12-13,Southwest,Food,Olive Oil,1,434.16,434.16,C769
549,2023-06-18,Southwest,Sports,Yoga Mat,2,105.75,211.5,C310
550,2023-07-14,West,Food,Chocolate,9,662.29,5960.61,C404
551,2023-09-01,Northeast,Electronics,Monitor,19,551.91,10486.29,C602
552,2023-06-07,Northeast,Home,Lamp,14,92.19,1290.66,C943
553,2024-11-08,Southwest,Sports,Yoga Mat,4,30.61,122.44,C274
554,2024-10-15,Midwest,Electronics,Monitor,4,311.81,1247.24,C507
555,2024-04-27,West,Home,Lamp,18,390.59,7030.62,C479
556,2024-01-26,Midwest,Clothing,Sneakers,2,266.98,533.96,C576
557,2023-09-27,Southeast,Home,Toaster,2,155.37,310.74,C813
558,2024-11-14,Northeast,Electronics,Tablet,18,416.91,7504.38,C874
559,2024-08-26,Southeast,Food,Coffee,13,819.31,10651.03,C528
560,2024-07-02,West,Food,Granola,16,302.35,4837.6,C504
561,2023-02-05,Southwest,Food,Chocolate,19,679.14,12903.66,C735
562,2023-05-31,Northeast,Sports,Yoga Mat,6,972.29,5833.74,C927
563,2023-07-17,Southeast,Electronics,Monitor,3,988.33,2964.99,C545
564,2023-07-26,Southeast,Food,Pasta,11,911.24,10023.64,C926
565,2023-03-10,Northeast,Sports,Helmet,13,554.29,7205.77,C977
566,2023-10-10,Southwest,Sports,Basketball,20,589.63,11792.6,C900
567,2024-03-05,Northeast,Sports,Yoga Mat,5,568.76,2843.8,C696
568,2023-04-13,Northeast,Food,Coffee,10,868.13,8681.3,C452
569,2024-02-25,Midwest,Sports,Bike,19,610.91,11607.29,C138
570,2023-06-26,Midwest,Sports,Yoga Mat,20,610.61,12212.2,C810
571,2024-02-16,Northeast,Sports,Dumbbells,8,54.04,432.32,C586
572,2023-10-03,Midwest,Electronics,Tablet,10,314.39,3143.9,C963
573,2024-05-18,Northeast,Clothing,Jacket,10,974.34,9743.4,C553
574,2023-11-25,Midwest,Sports,Helmet,3,191.99,575.97,C316
575,2024-02-21,West,Food,Pasta,2,517.69,1035.38,C262
576,2023-03-09,Midwest,Food,Olive Oil,5,781.61,3908.05,C636
577,2024-08-05,Northeast,Clothing,Jacket,7,837.78,5864.46,C355
578,2023-02-03,West,Electronics,Tablet,7,277.6,1943.2,C943
579,2024-04-20,Southwest,Sports,Basketball,1,245.73,245.73,C600
580,2024-08-31,West,Clothing,Sneakers,19,553.57,10517.83,C452
581,2023-06-17,Midwest,Electronics,Tablet,1,389.63,389.63,C266
582,2024-08-08,Southeast,Clothing,Jacket,7,272.74,1909.18,C519
583,2024-06-09,Northeast,Electronics,Monitor,5,649.13,3245.65,C715
584,2023-01-09,Southeast,Home,Toaster,10,714.17,7141.7,C826
585,2024-10-20,Midwest,Sports,Bike,12,461.7,5540.4,C323
586,2024-04-22,Midwest,Food,Chocolate,13,586.56,7625.28,C107
587,2024-06-07,Midwest,Food,Chocolate,20,286.26,5725.2,C800
588,2023-04-21,West,Electronics,Tablet,9,642.39,5781.51,C982
589,2023-10-11,Midwest,Home,Pillow,5,519.7,2598.5,C346
590,2023-02-28,Southwest,Sports,Dumbbells,5,722.67,3613.35,C771
591,2024-05-24,Midwest,Home,Blender,13,391.33,5087.29,C136
592,2024-08-20,Southwest,Clothing,Jeans,8,687.88,5503.04,C753
593,2024-05-02,Midwest,Food,Pasta,6,841.43,5048.58,C997
594,2024-07-25,Southeast,Home,Lamp,16,132.3,2116.8,C364
595,2024-07-26,Southeast,Home,Lamp,8,358.5,2868.0,C862
596,2023-11-11,West,Home,Rug,9,587.64,5288.76,C574
597,2023-05-01,West,Electronics,Keyboard,19,944.57,17946.83,C172
598,2024-04-28,Southeast,Food,Coffee,13,532.18,6918.34,C523
599,2023-02-25,Southeast,Clothing,Jacket,11,412.14,4533.54,C683
600,2024-04-13,Southeast,Home,Pillow,3,490.14,1470.42,C746
601,2023-07-01,Midwest,Electronics,Laptop,15,277.16,4157.4,C879
602,2023-06-22,Southwest,Clothing,Sneakers,3,133.76,401.28,C544
603,2024-10-10,West,Sports,Bike,16,386.4,6182.4,C138
604,2024-06-30,Southeast,Home,Lamp,11,758.06,8338.66,C643
605,2023-07-15,Northeast,Electronics,Phone,8,695.05,5560.4,C452
606,2023-11-16,Southeast,Electronics,Monitor,17,590.72,10042.24,C271
607,2023-03-08,Northeast,Home,Rug,15,729.19,10937.85,C710
608,2024-06-20,Midwest,Sports,Yoga Mat,11,996.15,10957.65,C601
609,2024-01-03,Southeast,Clothing,Sneakers,1,232.27,232.27,C844
610,2023-05-15,Southeast,Electronics,Keyboard,17,173.14,2943.38,C475
611,2024-12-29,Northeast,Sports,Dumbbells,18,625.01,11250.18,C708
612,2023-02-19,Northeast,Electronics,Laptop,4,419.69,1678.76,C489
613,2023-05-07,Southwest,Home,Blender,5,209.47,1047.35,C802
614,2024-10-07,Northeast,Home,Blender,4,664.16,2656.64,C376
615,2024-09-29,Southwest,Clothing,Sneakers,4,514.02,2056.08,C732
616,2023-05-01,Midwest,Electronics,Laptop,16,202.65,3242.4,C304
617,2023-09-27,Southwest,Clothing,Jeans,14,298.87,4184.18,C140
618,2024-07-15,West,Clothing,Sneakers,11,238.33,2621.63,C113
619,2024-11-18,Northeast,Electronics,Keyboard,16,153.4,2454.4,C192
620,2024-06-07,Northeast,Electronics,Tablet,8,459.46,3675.68,C403
621,2023-09-28,West,Electronics,Laptop,6,874.76,5248.56,C972
622,2023-10-25,Midwest,Home,Blender,4,99.52,398.08,C876
623,2023-02-16,Northeast,Clothing,Jacket,11,360.74,3968.14,C548
624,2024-09-28,Midwest,Electronics,Tablet,11,186.95,2056.45,C510
625,2024-02-14,West,Home,Blender,16,800.89,12814.24,C764
626,2023-06-20,Northeast,Clothing,T-Shirt,6,108.19,649.14,C704
627,2024-05-09,Southwest,Sports,Yoga Mat,20,382.85,7657.0,C467
628,2024-09-18,Northeast,Clothing,Sneakers,16,117.37,1877.92,C521
629,2024-03-27,Northeast,Electronics,Tablet,11,17.3,190.3,C989
630,2024-11-25,Southwest,Food,Chocolate,8,978.0,7824.0,C785
631,2023-12-13,Southwest,Food,Chocolate,4,435.68,1742.72,C844
632,2023-09-12,West,Home,Blender,5,839.83,4199.15,C671
633,2024-09-19,Northeast,Electronics,Phone,17,849.59,14443.03,C972
634,2024-05-22,Southeast,Electronics,Monitor,11,244.68,2691.48,C384
635,2023-02-21,Southwest,Clothing,Hat,13,406.26,5281.38,C340
636,2023-03-22,West,Sports,Helmet,15,92.58,1388.7,C610
637,2024-04-02,Midwest,Electronics,Monitor,1,107.13,107.13,C522
638,2023-02-06,Southwest,Food,Coffee,3,792.82,2378.46,C733
639,2024-10-14,Midwest,Food,Chocolate,7,656.32,4594.24,C567
640,2023-12-16,Midwest,Electronics,Phone,15,335.31,5029.65,C885
641,2024-09-26,Southwest,Sports,Dumbbells,15,118.45,1776.75,C877
642,2024-11-05,Southeast,Electronics,Tablet,12,830.73,9968.76,C919
643,2023-10-26,Southwest,Food,Pasta,4,50.55,202.2,C268
644,2024-05-19,Southeast,Sports,Basketball,9,612.79,5515.11,C292
645,2023-05-04,West,Clothing,Sneakers,7,718.2,5027.4,C210
646,2024-02-29,Northeast,Food,Coffee,15,460.1,6901.5,C703
647,2024-05-31,Southeast,Sports,Basketball,17,737.53,12538.01,C666
648,2024-03-19,Southwest,Sports,Helmet,6,693.35,4160.1,C277
649,2023-05-12,Northeast,Sports,Helmet,20,883.27,17665.4,C616
650,2024-01-29,West,Food,Granola,9,400.88,3607.92,C451
651,2023-10-29,West,Clothing,Jacket,14,604.51,8463.14,C866
652,2024-06-08,Midwest,Food,Pasta,18,634.41,11419.38,C305
653,2023-08-03,Southwest,Home,Rug,5,981.42,4907.1,C765
654,2023-07-02,Southwest,Food,Pasta,4,761.96,3047.84,C675
655,2024-05-06,Southwest,Food,Olive Oil,18,289.5,5211.0,C967
656,2024-03-08,Northeast,Food,Coffee,1,383.96,383.96,C154
657,2024-11-17,Northeast,Clothing,Jeans,6,983.6,5901.6,C799
658,2023-09-14,Southeast,Electronics,Tablet,7,754.82,5283.74,C133
659,2024-01-03,West,Electronics,Keyboard,18,865.51,15579.18,C860
660,2024-10-24,Southwest,Sports,Yoga Mat,17,785.38,13351.46,C917
661,2024-12-13,Midwest,Electronics,Monitor,13,419.48,5453.24,C907
662,2024-12-02,Midwest,Food,Coffee,1,744.94,744.94,C307
663,2024-09-27,West,Clothing,Jeans,19,548.88,10428.72,C717
664,2023-07-21,Southeast,Home,Blender,6,983.53,5901.18,C176
665,2023-07-11,Southeast,Food,Coffee,13,45.43,590.59,C385
666,2024-07-23,Midwest,Clothing,Jacket,19,846.78,16088.82,C105
667,2023-12-05,West,Clothing,T-Shirt,5,928.98,4644.9,C711
668,2023-02-22,Southwest,Home,Blender,19,552.4,10495.6,C174
669,2024-12-25,Midwest,Food,Granola,6,523.0,3138.0,C905
670,2024-06-01,Southeast,Sports,Helmet,18,406.4,7315.2,C457
671,2023-08-15,Southeast,Home,Rug,12,297.1,3565.2,C870
672,2024-09-25,Southwest,Sports,Helmet,1,119.15,119.15,C454
673,2024-04-01,Southeast,Food,Chocolate,8,959.09,7672.72,C798
674,2023-11-25,West,Electronics,Monitor,9,542.53,4882.77,C389
675,2023-01-26,Southwest,Home,Toaster,17,448.32,7621.44,C144
676,2023-10-31,Southeast,Home,Toaster,3,948.46,2845.38,C271
677,2024-07-04,Southwest,Electronics,Laptop,7,671.98,4703.86,C892
678,2023-08-07,West,Electronics,Phone,18,829.6,14932.8,C999
679,2024-03-21,Northeast,Clothing,T-Shirt,15,718.28,10774.2,C138
680,2023-03-31,Northeast,Electronics,Phone,9,560.29,5042.61,C688
681,2023-08-22,Midwest,Sports,Bike,15,632.06,9480.9,C543
682,2023-11-20,Northeast,Sports,Basketball,18,10.87,195.66,C837
683,2024-09-25,Northeast,Food,Coffee,3,360.91,1082.73,C614
684,2023-04-19,Midwest,Home,Toaster,3,285.11,855.33,C548
685,2024-01-26,West,Electronics,Monitor,6,535.8,3214.8,C239
686,2024-02-05,Southwest,Home,Pillow,10,678.9,6789.0,C914
687,2024-10-25,Midwest,Electronics,Keyboard,18,145.67,2622.06,C142
688,2023-01-06,Southwest,Food,Olive Oil,18,549.78,9896.04,C187
689,2023-11-09,Southeast,Home,Pillow,14,906.09,12685.26,C971
690,2024-06-08,Southeast,Clothing,Jacket,8,618.79,4950.32,C358
691,2023-07-18,Northeast,Clothing,Hat,2,852.12,1704.24,C662
692,2024-04-17,Southwest,Electronics,Tablet,3,254.43,763.29,C302
693,2024-08-17,West,Home,Rug,5,672.93,3364.65,C340
694,2023-04-13,Midwest,Food,Coffee,7,321.19,2248.33,C561
695,2023-12-03,Southwest,Home,Toaster,5,567.72,2838.6,C473
696,2023-11-20,West,Clothing,T-Shirt,11,249.94,2749.34,C326
697,2024-12-30,West,Home,Rug,5,681.18,3405.9,C439
698,2024-05-06,West,Sports,Dumbbells,10,489.53,4895.3,C211
699,2023-06-29,Southwest,Electronics,Tablet,5,891.83,4459.15,C301
700,2023-09-27,Northeast,Electronics,Laptop,17,633.46,10768.82,C932
701,2024-08-18,Southwest,Sports,Helmet,7,906.76,6347.32,C664
702,2023-09-24,Southwest,Food,Olive Oil,5,368.99,1844.95,C328
703,2024-08-26,Midwest,Clothing,Sneakers,17,512.85,8718.45,C506
704,2024-01-08,Southwest,Electronics,Phone,20,685.73,13714.6,C875
705,2024-06-10,Southeast,Sports,Yoga Mat,6,568.52,3411.12,C679
706,2024-11-06,Southeast,Sports,Dumbbells,2,222.72,445.44,C599
707,2023-08-26,Northeast,Home,Rug,8,47.59,380.72,C311
708,2024-06-14,Midwest,Sports,Bike,15,882.14,13232.1,C140
709,2024-10-26,Midwest,Electronics,Keyboard,9,835.69,7521.21,C369
710,2024-08-15,Southwest,Food,Granola,13,655.4,8520.2,C474
711,2024-08-24,Northeast,Food,Pasta,13,972.8,12646.4,C328
712,2024-06-12,West,Home,Rug,16,793.69,12699.04,C718
713,2023-01-07,Southwest,Clothing,Sneakers,6,233.84,1403.04,C626
714,2024-10-20,Midwest,Clothing,Jacket,6,161.57,969.42,C716
715,2023-05-02,Southeast,Sports,Dumbbells,4,484.1,1936.4,C590
716,2024-05-05,Southeast,Food,Granola,14,27.33,382.62,C144
717,2023-05-11,Southwest,Food,Granola,5,631.39,3156.95,C140
718,2024-08-09,Southeast,Electronics,Phone,9,922.83,8305.47,C629
719,2024-02-20,Southwest,Food,Coffee,10,947.51,9475.1,C321
720,2024-04-04,Southwest,Sports,Bike,6,223.26,1339.56,C520
721,2024-09-07,Southeast,Food,Granola,20,661.34,13226.8,C370
722,2023-06-21,Midwest,Sports,Helmet,19,73.5,1396.5,C487
723,2024-01-30,Southeast,Electronics,Laptop,7,525.09,3675.63,C616
724,2024-12-01,West,Clothing,Hat,4,181.53,726.12,C729
725,2024-09-06,Northeast,Food,Chocolate,4,97.72,390.88,C775
726,2023-05-14,Southwest,Food,Coffee,14,524.43,7342.02,C479
727,2023-02-14,Southwest,Sports,Yoga Mat,16,790.6,12649.6,C490
728,2023-12-25,Southwest,Food,Coffee,14,138.21,1934.94,C588
729,2023-08-27,Northeast,Home,Toaster,18,411.6,7408.8,C293
730,2023-01-06,Northeast,Food,Chocolate,4,522.16,2088.64,C484
731,2024-11-01,Southeast,Home,Blender,12,111.05,1332.6,C536
732,2024-10-29,Southwest,Home,Rug,18,426.44,7675.92,C474
733,2024-09-18,Midwest,Sports,Yoga Mat,14,554.34,7760.76,C670
734,2024-05-09,Southeast,Home,Toaster,18,486.34,8754.12,C414
735,2024-08-14,Midwest,Sports,Yoga Mat,4,749.07,2996.28,C557
736,2024-12-17,Southeast,Electronics,Phone,17,403.55,6860.35,C446
737,2024-07-17,Southwest,Electronics,Phone,13,964.74,12541.62,C105
738,2023-04-04,Southeast,Sports,Helmet,14,92.7,1297.8,C369
739,2023-08-16,Midwest,Electronics,Keyboard,2,725.86,1451.72,C510
740,2024-09-20,Southwest,Home,Toaster,2,945.98,1891.96,C939
